label    A
2    우선 꾸준히 연락하고 잘해줘보세요
2    축하드려요
2    자고 있을지도 모르겠어요
2    외모보다 마음이 중요해요
2    연락처 물어보는 건 전세계 공통이에요
2    사랑에는 국경이 없답니다
2    사람들 보는 눈이 비슷하죠
2    사람들 보는 눈이 비슷하죠
2    부담스러워하지 않는다면 가르쳐 주는 식으로 같이 하면 좋겠네요
2    가리는 음식을 알아보는 게 먼저일 것 같아요
2    인연이라면 또 다시 만날 수 있을 거예요
2    연애가 사치인 사람은 없어요
2    시간이 필요한 때인 것 같아요
2    아직 확실한게 아니라면 연락해보는게 좋을 것 같아요
2    아직은 신중함이 필요해요
2    길거리에 있는 꽃다발 말고 예약해보세요
2    그 사람에 대한 예의일 것 같아요
2    그것 참 안됐군요
2    1은 알게 해야죠
2    짝사랑하는 마음을 접는게 편할 것 같아요
2    오해가 쌓인 건 아닐까요
2    사랑으로 이어질 수 있어요
2    무슨 실수를 했나봐요
2    하필 같은 이름이라니
2    좋은 소식이네요
2    그녀의 마음을 확인했나봐요
2    무슨 바쁜 일이 있었나봐요
2    정말 떨리죠
2    연락할 핑계를 찾아보세요
2    한 번만 더 연락해보는 건 어떨까요
2    저였어도 관심이 갔을 거예요
2    상대분이 아직 관심이 덜한 걸 수도 있어요
2    부담스러워할 수도 있어요
2    안타깝게 생각해요
2    시간 있냐고 물어봐보세요
2    둘다에게 다가가야겠죠
2    강가 같이 분위기 있는 곳이 좋겠어요
2    공통 관심사를 찾아보세요
2    신경쓰이겠어요
2    도움이 된다면 얘기 해보세요
2    정중히 거절했지만 마음이 아프네요
2    잘 될거라 믿어요
2    안타깝게 생각해요
2    도움을 요청하면 더 쉽게 가까워질 수 있을 거예요
2    자연스럽게 대화를 이어나가는게 좋겠어요
2    뭐라고 했는지 궁금해요
2    무슨 일이 있었나봐요
2    진심이 언젠간 통할지도 몰라요
2    연락하세요
2    용기를 내서 말해보세요
2    선톡을 해야 대화도 이어나가니까요
2    자신감을 가지세요
2    거절의 뜻으로 생각되면 그만하는게 낫겠네요
2    줄임말 보단 다정한 표현이 호감을 줄 거예요
2    공부 도와달라고 해보세요
2    많이 추우니 목도리는 어떨까 생각해요
2    자신의 의지를 굳건히 하세요
2    두려운게 있는게 아닐까요
2    짝사랑은 시작과 끝을 자신이 결정할 수 있어요
2    짝사랑은 시작과 끝을 자신이 결정할 수 있어요
2    사랑했던 시간이 멈춰버려서 그런거예요
2    짝사랑이 그런건가봐요
2    좋은 소식이네요
2    짝사랑 앞에 장사 없지요
2    짝사랑이 그렇게 만드나봐요
2    짝사랑이 그런가봐요
2    짝사랑이 그렇게 만드네요
2    짝사랑은 자신을 외롭게 만들어요
2    짝사랑 상대 생각에 설레는 것
2    지쳤나봐요
2    사랑이었으니까요
2    사랑이었으니까요
2    짝사랑에 기분이 오락가락하죠
2    많이 만날 수 있는 계기를 만들어보세요
2    이사는 가더라도 연락은 지속해보세요
2    공통 관심사를 찾아보세요
2    반드시 더 좋은 사람 만날 거라 생각해요
2    정말 맘고생 많았어요
2    다가가는 만큼 확률이 높아질 거예요
2    나를 비하하지 마세요
2    사랑 앞에 작아지곤 해요
2    꼭 잘 될거예요
2    그것만큼 마음 아픈 일도 없겠네요
2    내 맘같지 않아서 그런가봐요
2    직접 물어보는 것도 좋은 방법이에요
2    은연 중에 많이 생각했나봐요
2    지금처럼 생각 많이 하고 자면 꿈이 나타날 거예요
2    말씀해보세요
2    용기를 내서 고백해보는 건 어떨까요
2    사랑이 내맘같지 않아서 그렇게 되나봐요
2    생각처럼 쉽지 않지요
2    끝을 받아들이는 것도 필요합니다
2    먼저 연락해보는 것도 좋을 것 같습니다
2    좋은 소식이네요
2    좋아하는 건 본인의 자유지만 많이 힘들 거예요
2    저는 짝사랑 전공이에요
2    나만 좋아한다는 사실이 그렇게 만들어요
2    해봤어요
2    여기까지 인연이었나봅니다
2    마음이 아프겠네요
2    마음이 아프겠네요
2    여기까지 인연이었나봅니다
2    그래도 좋아하는 동안 행복하길 바라요
2    혼자가 아니에요
2    소중한 당신을 위해 자존감을 높이는게 좋아요
2    짝사랑만이 답을 아니랍니다
2    노력에 따라 가능성이 달라지겠죠
2    나의 존재를 인지시켜야죠
2    이뤄질 수도 있답니다
2    사랑으로 이어질 수도 있어요 힘을 내세요
2    짝사랑에서만 그치는 것은 고독한 것 같아요
2    그렇지는 않아요
2    그래도 좋아하는 동안 행복하길 바라요
2    사랑했던 기억이 남아있어서 그래요
2    짝사랑 권태기인가봅니다
2    그러니 자신을 더 사랑해주세요
2    사랑하는 만큼 바라게 되고 또 힘들게 되죠
2    좋아하지 않는다고 생각해서 좋아해지지 않는다면요
2    세상에서 제일 슬픈 말이네요
2    썸이길 바랄게요
2    소개 해달라고 해보세요
2    진정으로 사랑한다면 그 사람도 당신의 사랑을 알아볼거예요
2    갑자기 연락하면 놀라겠죠
2    같지는 않지만 알 것 같아요
2    그것만큼 마음 아픈 일도 없겠네요
2    무슨 계기가 있었을지도 몰라요
2    썸 가능해요 이성으로 대해보세요
2    그렇게 생각하게된 계기가 있었나봐요
2    기 받아갈게요
2    혼자서 설레고 혼자 헤어지는 기분이에요
2    상처가 아무는덴 시간이 걸릴지도 몰라요
2    갑작스러운 변화를 경험해보는 것도 좋을 거예요
2    걸어다니면서 하는 데이트가 진정한 데이트죠
2    고마움을 전해보세요
2    정말 많이 좋아했나봐요
2    연락 패턴을 살펴보세요
2    먼저 고백하는게 최선의 방법이에요
2    직접 물어보세요
2    헷갈린다고 말해보세요
2    추억으로 남기는 것도 좋은 선택일 거예요
2    이루어 지지 않은 사랑은 모두 아프죠
2    간단하게 팔찌나 양말모자
2    대수롭지 않은 감정이 사랑으로 변해가는 거 같아요
2    실망스러운 일이 있었나봐요
2    가능합니다!
2    당연히 가능하죠
2    좋아하는 걸 먹어야죠
2    서로의 의사가 존중된 것이라면 괜찮지만 사귀고 난 후가 좋겠어요
2    운명적인 사랑이네요
2    당연히 가능하죠
2    공원이나 익숙한 곳을 가보세요
2    다시 만나는 건 환상을 깨는 일이에요
2    지금 만나는 사람이 없다면 한번 연락해 보세요
2    소중했던 추억이라고 생각해보세요
2    지금의 사랑에 충실하세요
2    그런 감정이 살아가는 원동력이 되는거 같아요
2    미련갖지 마세요
2    추억으로 남았다면 보고 싶고 궁금할거 같아요
2    새로운 사랑의 시작이 되길 바라요
2    첫사랑은 항상 추억의 대상이죠
2    기억나면 기억나는대로 마음가는대로 그냥 놔두는게 좋은거 같아요
2    당신의 첫사랑을 응원합니다
2    둘 만의 추억이 담긴 청첩장을 만들어 보는곳도 좋을거같아요
2    누구한테 줄지 생각해 보세요
2    그게 제일 고민이죠
2    당신이 축의금을 건냈던 모든 사람들에게 주세요
2    그게 제일 고민이죠
2    축하해주실 분들을 진심을 담아 초대해보세요
2    결혼 얼마 안 남았나봐요
2    결혼 얼마 안 남았나봐요
2    주변의 시선을 신경쓰면 아무것도 못해요
2    위로를 해주면서 연락해보세요
2    위로를 해줘보세요
2    고민 하고 있으면 썸의 가능성이 높겠네요
2    이제 좋은 사람 만날 일만 남았네요
2    된다면 도전해보세요
2    옆에서 응원해주면서 사랑을 키워다고 좋을 거예요
2    아무래도 부담이 되겠죠
2    취업이랑 연애 둘 다 잘할 수 있을 거예요
2    직접 물어보세요
2    각자마다 취향이 있는 거죠
2    행복해보이나 봅니다
2    친구가 좋아하겠어요
2    계속 생각날테니 그럴만 해요
2    여지를 주지 않는게 좋습니다
2    모르는 척하는게 나을 수도 있겠어요
2    잘하고 오세요
2    유머코드가 맞는 사람을 찾아보세요
2    본인의 감정에 귀 기울여보세요
2    적당하게 줄여주거나 나에게 믿음을 주라고 말해보세요
2    좋은 친구들 두셨네요!
2    행복 바이러스에 감염되셨군요
2    왜 별로라고 할까요 기분 상했겠어요
2    무슨 이유에서 그랬을까요
2    하필 왜 그 순간 나타났을까요
2    친구로 남았어도 곁에서 계속 힘들었을 거예요
2    결정 내리기 힘들겠어요
2    사랑은 쟁취하는거예요
2    그 사이면 고백하는 게 좋겠어요
2    이전과 달라진 점을 느끼지 못했나봐요
2    이성으로 대해요
2    선택을 해야 겠네요
2    만나지도 연락하지도 말아보세요
2    사랑은 쟁취하는 거예요
2    선택을 해야 겠네요
2    친구을 잃을 수도 있어요
2    슬픈 이야기네요
2    슬픈 이야기네요
2    솔직한 마음으로 다가가보세요
2    고민 하고 있으면 썸의 가능성이 높겠네요
2    받아들이기 쉽지 않죠
2    있을 수 있는 일이에요
2    남녀 사이에서 있을 수 있는 일입니다
2    친구사이가 깨질까 걱정되나봐요
2    친한사이가 아니라면 괜찮지만 친구라면 속상할거예요
2    친구라면 많이 실망할겁니다
2    당신을 이끌어주는 남자를 만날 수 있을 거예요
2    의미심장한 메세지가 어떨까요
2    아마 그럴 거예요
2    부러워요 자연스러운 현상이에요
2    귀여울 거 같아요
2    언제 끝나냐고 물어보세요
2    자연스럽게 말을 걸어보세요
2    그게 무슨 문제인가요
2    그게 무슨 문제인가요
2    연애 초면 싸우기도 하는 거 같아요
2    누구랑 가느냐가 중요하겠죠
2    저는 둘이 가는 걸 좋아해요
2    저는 둘이 가는 게 좋아요
2    콩깍지 기한은 사람에 따라 다르겠죠
2    콩깍지 렌즈를 심어서 안 벗겨질 때도 있어요
2    많이 사랑하나봐요
2    만나고 싶으면 만나야죠
2    마음을 다잡는게 좋겠어요
2    같이 가서 놀아보면 깰 거예요
2    어디서 만났든 그 후가 중요해요
2    어디에서 만난 건 상관없어요
2    어디서 만났든 그 후가 중요해요
2    취향이니까요
2    그럼요
2    그런 사람 만나길 바랄게요
2    키는 중요하지 않을 거예요
2    눈에 콩각지가 떨어지지 않기를 바랄게요
2    서로의 마음에 확신이 들 때 고백하세요
2    손잡고 주무세요
2    직접 물어보세요
2    궁금하다고 보고 싶다고 먼저 말해보는 게 좋을 거 같아요
2    설렘은 언제고 사라집니다
2    설렘이 그리운가봐요
2    김칫국물은 미리 마시는게 아니에요
2    축하해요
2    감동적인 선물이 될 거 같아요
2    가능한 거 같아요
2    당신이니까요
2    서로 떨어져서 그리워할 시간을 적당히 만들어주는 게 관계를 더 깊게 만들어 주기도 할 거예요
2    뭐든 함께하려는 것도 좋겠지만 오래 붙어잇는다고 해서 사랑이 더 커지거나 깊어지지 않아요
2    귀찮아서 친구랑 하루 종일 연락 안해요
2    그것 또한 감정의 일부니까요
2    열심히 갚아 나가세요
2    짝이라 더 좋겠네요
2    존경의 의미라고 생각하세요
2    호감을 어느 정도 표현해보는 것도 좋을 것 같아요
2    우선 자신이 멋진 사람이 되어 보세요
2    과제나 상담을 핑계로 다가가는 건 어떨까요
2    지금은 지나면 돌아오지 않아요
2    직접 물어보거나 친구를 통해서 알아내보세요
2    티 내도 귀여울 것 같아요
2    물어볼 거 있다고 하면서 개인적으로 말해보세요
2    음료수라도 전하면서 대화를 나눠봐요
2    아직 이를 지도 몰라요 천천히 다가가세요
